MONTHLY INTEREST RATES,,,,,,,,,,,,,,,,,,,ACCESS DAILY SHARES,,,,,,CAL DAILY SHARES,
Year,Variables,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,
04/01/2023,GCB,0.00,,,,05/01/2023,SCB,0.00,,,,04/01/2023,SOGEGH,40.00,,,,04/11/2022,ACCESS,0.00,,,,07/11/2022,CAL,"3,392.00"
03/01/2023,GCB,27.58,,,,04/01/2023,SCB,0.00,,,,03/01/2023,SOGEGH,0.00,,,,03/11/2022,ACCESS,192.48,,,,04/11/2022,CAL,"2,378.66"
30/12/2022,GCB,"352,350.30",,,,03/01/2023,SCB,0.00,,,,30/12/2022,SOGEGH,9.00,,,,02/11/2022,ACCESS,0.00,,,,03/11/2022,CAL,"1,496.00"
29/12/2022,GCB,398.95,,,,30/12/2022,SCB,299.25,,,,29/12/2022,SOGEGH,497.00,,,,01/11/2022,ACCESS,48.12,,,,02/11/2022,CAL,84.00
28/12/2022,GCB,"173,590.65",,,,29/12/2022,SCB,79.80,,,,28/12/2022,SOGEGH,8.00,,,,31/10/2022,ACCESS,0.00,,,,01/11/2022,CAL,268.80
23/12/2022,GCB,3.95,,,,28/12/2022,SCB,279.30,,,,23/12/2022,SOGEGH,"332,388.00",,,,28/10/2022,ACCESS,12.03,,,,31/10/2022,CAL,197.60
22/12/2022,GCB,3.95,,,,23/12/2022,SCB,"112,896.00",,,,22/12/2022,SOGEGH,26.00,,,,28/10/2022,ACCESS,12.03,,,,28/10/2022,CAL,"2,667.20"
21/12/2022,GCB,0.00,,,,22/12/2022,SCB,0.00,,,,21/12/2022,SOGEGH,14.00,,,,27/10/2022,ACCESS,0.00,,,,28/10/2022,CAL,"2,667.20"
20/12/2022,GCB,0.00,,,,21/12/2022,SCB,0.00,,,,20/12/2022,SOGEGH,"1,984.00",,,,26/10/2022,ACCESS,"1,980.94",,,,27/10/2022,CAL,106.40
19/12/2022,GCB,880.85,,,,20/12/2022,SCB,0.00,,,,19/12/2022,SOGEGH,0.00,,,,25/10/2022,ACCESS,20.05,,,,26/10/2022,CAL,409.60
16/12/2022,GCB,0.00,,,,19/12/2022,SCB,0.00,,,,16/12/2022,SOGEGH,0.00,,,,24/10/2022,ACCESS,120.30,,,,25/10/2022,CAL,193.60
15/12/2022,GCB,"4,198.85",,,,16/12/2022,SCB,0.00,,,,15/12/2022,SOGEGH,"1,046.00",,,,21/10/2022,ACCESS,0.00,,,,24/10/2022,CAL,778.40
14/12/2022,GCB,722.85,,,,15/12/2022,SCB,"1,037.40",,,,14/12/2022,SOGEGH,0.00,,,,20/10/2022,ACCESS,0.00,,,,21/10/2022,CAL,292.00
13/12/2022,GCB,0.00,,,,14/12/2022,SCB,498.75,,,,13/12/2022,SOGEGH,0.00,,,,19/10/2022,ACCESS,224.56,,,,20/10/2022,CAL,9.60
12/12/2022,GCB,"1,094.15",,,,13/12/2022,SCB,0.00,,,,12/12/2022,SOGEGH,20.79,,,,18/10/2022,ACCESS,0.00,,,,19/10/2022,CAL,"15,200.00"
09/12/2022,GCB,54.80,,,,12/12/2022,SCB,99.75,,,,09/12/2022,SOGEGH,0.00,,,,17/10/2022,ACCESS,0.00,,,,18/10/2022,CAL,40.00
08/12/2022,GCB,177.75,,,,09/12/2022,SCB,0.00,,,,08/12/2022,SOGEGH,141.00,,,,14/10/2022,ACCESS,0.00,,,,17/10/2022,CAL,275.20
07/12/2022,GCB,0.00,,,,08/12/2022,SCB,0.00,,,,07/12/2022,SOGEGH,"1,272.00",,,,13/10/2022,ACCESS,0.00,,,,14/10/2022,CAL,0.00
06/12/2022,GCB,0.00,,,,07/12/2022,SCB,260.00,,,,06/12/2022,SOGEGH,4.00,,,,12/10/2022,ACCESS,0.00,,,,13/10/2022,CAL,"12,264.00"
05/12/2022,GCB,790.00,,,,06/12/2022,SCB,0.00,,,,05/12/2022,SOGEGH,0.00,,,,11/10/2022,ACCESS,0.00,,,,12/10/2022,CAL,94.40
01/12/2022,GCB,237.00,,,,05/12/2022,SCB,0.00,,,,01/12/2022,SOGEGH,1.00,,,,10/10/2022,ACCESS,0.00,,,,11/10/2022,CAL,"7,910.40"
30/11/2022,GCB,497.70,,,,01/12/2022,SCB,"2,040.00",,,,30/11/2022,SOGEGH,0.00,,,,07/10/2022,ACCESS,0.00,,,,10/10/2022,CAL,"5,072.00"
29/11/2022,GCB,841.35,,,,30/11/2022,SCB,0.00,,,,29/11/2022,SOGEGH,1.00,,,,06/10/2022,ACCESS,0.00,,,,07/10/2022,CAL,"13,823.20"
28/11/2022,GCB,71.10,,,,29/11/2022,SCB,"2,000.00",,,,28/11/2022,SOGEGH,0.00,,,,05/10/2022,ACCESS,0.00,,,,06/10/2022,CAL,"1,760.00"
25/11/2022,GCB,7.90,,,,28/11/2022,SCB,100.00,,,,25/11/2022,SOGEGH,"197,170.00",,,,04/10/2022,ACCESS,0.00,,,,05/10/2022,CAL,520.00
24/11/2022,GCB,358.65,,,,25/11/2022,SCB,0.00,,,,24/11/2022,SOGEGH,0.00,,,,03/10/2022,ACCESS,0.00,,,,04/10/2022,CAL,"3,200.00"
23/11/2022,GCB,580.65,,,,24/11/2022,SCB,0.00,,,,23/11/2022,SOGEGH,320.00,,,,30/09/2022,ACCESS,"1,194.98",,,,03/10/2022,CAL,"81,868.00"
22/11/2022,GCB,94.80,,,,23/11/2022,SCB,"1,160.00",,,,22/11/2022,SOGEGH,"1,232.00",,,,29/09/2022,ACCESS,0.00,,,,30/09/2022,CAL,284.80
21/11/2022,GCB,"7,303.55",,,,22/11/2022,SCB,0.00,,,,21/11/2022,SOGEGH,7.00,,,,28/09/2022,ACCESS,0.00,,,,29/09/2022,CAL,441.60
18/11/2022,GCB,"14,622.90",,,,21/11/2022,SCB,0.00,,,,18/11/2022,SOGEGH,0.00,,,,27/09/2022,ACCESS,"10,939.28",,,,28/09/2022,CAL,"4,088.12"
17/11/2022,GCB,513.50,,,,18/11/2022,SCB,20.00,,,,17/11/2022,SOGEGH,0.00,,,,23/09/2022,ACCESS,0.00,,,,27/09/2022,CAL,"1,932.54"
16/11/2022,GCB,398.95,,,,17/11/2022,SCB,"3,220.00",,,,16/11/2022,SOGEGH,"1,500.00",,,,22/09/2022,ACCESS,0.00,,,,23/09/2022,CAL,825.10
15/11/2022,GCB,"5,153.50",,,,16/11/2022,SCB,0.00,,,,15/11/2022,SOGEGH,2.00,,,,20/09/2022,ACCESS,"8,000.00",,,,22/09/2022,CAL,"2,941.20"
14/11/2022,GCB,79.00,,,,15/11/2022,SCB,580.00,,,,14/11/2022,SOGEGH,112.00,,,,19/09/2022,ACCESS,0.00,,,,20/09/2022,CAL,"4,974.28"
11/11/2022,GCB,252.80,,,,14/11/2022,SCB,0.00,,,,11/11/2022,SOGEGH,98.00,,,,16/09/2022,ACCESS,0.00,,,,19/09/2022,CAL,856.92
10/11/2022,GCB,7.90,,,,11/11/2022,SCB,0.00,,,,10/11/2022,SOGEGH,0.00,,,,15/09/2022,ACCESS,0.00,,,,16/09/2022,CAL,"2,199.28"
09/11/2022,GCB,"1,580.00",,,,10/11/2022,SCB,0.00,,,,09/11/2022,SOGEGH,23.00,,,,14/09/2022,ACCESS,0.00,,,,15/09/2022,CAL,"148,730.38"
08/11/2022,GCB,691.25,,,,09/11/2022,SCB,0.00,,,,08/11/2022,SOGEGH,0.00,,,,13/09/2022,ACCESS,0.00,,,,14/09/2022,CAL,"293,937.62"
07/11/2022,GCB,"299,603.55",,,,08/11/2022,SCB,"2,000.00",,,,07/11/2022,SOGEGH,3.00,,,,12/09/2022,ACCESS,"8,857.80",,,,13/09/2022,CAL,"697,848.09"
04/11/2022,GCB,"4,424.00",,,,07/11/2022,SCB,540.00,,,,04/11/2022,SOGEGH,0.00,,,,09/09/2022,ACCESS,0.00,,,,12/09/2022,CAL,670.50
03/11/2022,GCB,"4,901.95",,,,04/11/2022,SCB,"1,600.00",,,,03/11/2022,SOGEGH,0.00,,,,08/09/2022,ACCESS,0.00,,,,09/09/2022,CAL,"4,594.67"
02/11/2022,GCB,0.00,,,,03/11/2022,SCB,0.00,,,,02/11/2022,SOGEGH,43.00,,,,07/09/2022,ACCESS,0.00,,,,08/09/2022,CAL,760.76
01/11/2022,GCB,"5,913.15",,,,02/11/2022,SCB,380.00,,,,01/11/2022,SOGEGH,11.00,,,,06/09/2022,ACCESS,0.00,,,,07/09/2022,CAL,"7,121.96"
31/10/2022,GCB,"1,098.10",,,,01/11/2022,SCB,"7,920.00",,,,31/10/2022,SOGEGH,3.00,,,,05/09/2022,ACCESS,0.00,,,,06/09/2022,CAL,725.80
28/10/2022,GCB,"1,741.95",,,,31/10/2022,SCB,0.00,,,,28/10/2022,SOGEGH,104.00,,,,02/09/2022,ACCESS,0.00,,,,05/09/2022,CAL,622.70
28/10/2022,GCB,"1,741.95",,,,28/10/2022,SCB,0.00,,,,28/10/2022,SOGEGH,104.00,,,,01/09/2022,ACCESS,0.00,,,,02/09/2022,CAL,"11,482.08"
27/10/2022,GCB,"1,106.00",,,,28/10/2022,SCB,0.00,,,,27/10/2022,SOGEGH,6.00,,,,31/08/2022,ACCESS,0.00,,,,01/09/2022,CAL,"1,336.84"
26/10/2022,GCB,"2,986.20",,,,27/10/2022,SCB,0.00,,,,26/10/2022,SOGEGH,50.00,,,,30/08/2022,ACCESS,"363,000.00",,,,31/08/2022,CAL,341.24
25/10/2022,GCB,"125,262.40",,,,26/10/2022,SCB,600.00,,,,25/10/2022,SOGEGH,0.00,,,,29/08/2022,ACCESS,0.00,,,,30/08/2022,CAL,100.32
24/10/2022,GCB,"3,610.30",,,,25/10/2022,SCB,640.00,,,,24/10/2022,SOGEGH,267.00,,,,26/08/2022,ACCESS,0.00,,,,29/08/2022,CAL,"2,212.36"
21/10/2022,GCB,19.75,,,,24/10/2022,SCB,"5,080.00",,,,21/10/2022,SOGEGH,0.00,,,,25/08/2022,ACCESS,0.00,,,,26/08/2022,CAL,"92,256.40"
20/10/2022,GCB,7.90,,,,21/10/2022,SCB,"4,620.00",,,,20/10/2022,SOGEGH,0.00,,,,24/08/2022,ACCESS,330.00,,,,25/08/2022,CAL,921.88
19/10/2022,GCB,"9,875.00",,,,20/10/2022,SCB,0.00,,,,19/10/2022,SOGEGH,0.00,,,,23/08/2022,ACCESS,0.00,,,,24/08/2022,CAL,"3,664.72"
18/10/2022,GCB,"1,524.70",,,,19/10/2022,SCB,0.00,,,,18/10/2022,SOGEGH,1.00,,,,22/08/2022,ACCESS,0.00,,,,23/08/2022,CAL,434.72
17/10/2022,GCB,"36,193.85",,,,18/10/2022,SCB,0.00,,,,17/10/2022,SOGEGH,3.00,,,,19/08/2022,ACCESS,"10,560.00",,,,22/08/2022,CAL,"11,526.92"
14/10/2022,GCB,"20,742.60",,,,17/10/2022,SCB,402.00,,,,14/10/2022,SOGEGH,20.00,,,,18/08/2022,ACCESS,0.00,,,,19/08/2022,CAL,"6,148.40"
13/10/2022,GCB,0.00,,,,14/10/2022,SCB,0.00,,,,13/10/2022,SOGEGH,9.00,,,,17/08/2022,ACCESS,0.00,,,,18/08/2022,CAL,867.92
12/10/2022,GCB,0.00,,,,13/10/2022,SCB,0.00,,,,12/10/2022,SOGEGH,8.00,,,,16/08/2022,ACCESS,0.00,,,,17/08/2022,CAL,521.36
11/10/2022,GCB,"11,380.00",,,,12/10/2022,SCB,20.10,,,,11/10/2022,SOGEGH,137.00,,,,15/08/2022,ACCESS,0.00,,,,16/08/2022,CAL,"150,094.68"
10/10/2022,GCB,20.00,,,,11/10/2022,SCB,80.40,,,,10/10/2022,SOGEGH,58.00,,,,12/08/2022,ACCESS,0.00,,,,15/08/2022,CAL,"25,975.28"
07/10/2022,GCB,12.00,,,,10/10/2022,SCB,"1,226.10",,,,07/10/2022,SOGEGH,"119,099.00",,,,11/08/2022,ACCESS,0.00,,,,12/08/2022,CAL,509.96
06/10/2022,GCB,688.00,,,,07/10/2022,SCB,0.00,,,,06/10/2022,SOGEGH,"1,941.00",,,,10/08/2022,ACCESS,"3,000.00",,,,11/08/2022,CAL,"66,092.64"
05/10/2022,GCB,"7,028.00",,,,06/10/2022,SCB,924.60,,,,05/10/2022,SOGEGH,0.00,,,,09/08/2022,ACCESS,"1,500.00",,,,10/08/2022,CAL,"646,299.44"
04/10/2022,GCB,0.00,,,,05/10/2022,SCB,"1,125.60",,,,04/10/2022,SOGEGH,0.00,,,,08/08/2022,ACCESS,"8,250.00",,,,09/08/2022,CAL,"2,590.00"
03/10/2022,GCB,0.00,,,,04/10/2022,SCB,100.50,,,,03/10/2022,SOGEGH,0.00,,,,05/08/2022,ACCESS,"6,000.00",,,,08/08/2022,CAL,"4,618.04"
30/09/2022,GCB,20.00,,,,03/10/2022,SCB,463.68,,,,30/09/2022,SOGEGH,"1,018.00",,,,03/08/2022,ACCESS,"2,900.00",,,,05/08/2022,CAL,"77,505.75"
29/09/2022,GCB,"9,804.00",,,,30/09/2022,SCB,0.00,,,,29/09/2022,SOGEGH,399.00,,,,02/08/2022,ACCESS,"162,725.00",,,,03/08/2022,CAL,"5,365.50"
28/09/2022,GCB,"2,400,648.00",,,,29/09/2022,SCB,"290,610.56",,,,28/09/2022,SOGEGH,"101,075.00",,,,01/08/2022,ACCESS,"24,213.75",,,,02/08/2022,CAL,"3,749.25"
27/09/2022,GCB,"257,308.00",,,,28/09/2022,SCB,0.00,,,,27/09/2022,SOGEGH,"519,649.00",,,,29/07/2022,ACCESS,"6,849.30",,,,01/08/2022,CAL,"4,227.74"
23/09/2022,GCB,"148,995.30",,,,27/09/2022,SCB,0.00,,,,23/09/2022,SOGEGH,"35,000.00",,,,28/07/2022,ACCESS,"126,500.00",,,,29/07/2022,CAL,"2,279.20"
22/09/2022,GCB,"74,481.00",,,,23/09/2022,SCB,0.00,,,,22/09/2022,SOGEGH,229.99,,,,27/07/2022,ACCESS,0.00,,,,28/07/2022,CAL,"3,613.42"
20/09/2022,GCB,180.00,,,,22/09/2022,SCB,"3,521.76",,,,20/09/2022,SOGEGH,241.98,,,,26/07/2022,ACCESS,0.00,,,,27/07/2022,CAL,"4,828.50"
19/09/2022,GCB,584.00,,,,20/09/2022,SCB,182.16,,,,19/09/2022,SOGEGH,112.27,,,,25/07/2022,ACCESS,0.00,,,,26/07/2022,CAL,"6,140.52"
16/09/2022,GCB,60.00,,,,19/09/2022,SCB,0.00,,,,16/09/2022,SOGEGH,"1,133.60",,,,22/07/2022,ACCESS,253.00,,,,25/07/2022,CAL,692.30
15/09/2022,GCB,0.00,,,,16/09/2022,SCB,"324,794.70",,,,15/09/2022,SOGEGH,"551,629.38",,,,21/07/2022,ACCESS,0.00,,,,22/07/2022,CAL,"1,125.00"
14/09/2022,GCB,"11,612.00",,,,15/09/2022,SCB,0.00,,,,14/09/2022,SOGEGH,"10,932.70",,,,20/07/2022,ACCESS,0.00,,,,21/07/2022,CAL,"8,135.96"
13/09/2022,GCB,421.20,,,,14/09/2022,SCB,0.00,,,,13/09/2022,SOGEGH,361.88,,,,19/07/2022,ACCESS,0.00,,,,20/07/2022,CAL,"1,119.20"
12/09/2022,GCB,"10,031.85",,,,13/09/2022,SCB,20.30,,,,12/09/2022,SOGEGH,"13,361.22",,,,18/07/2022,ACCESS,0.00,,,,19/07/2022,CAL,0.00
09/09/2022,GCB,"1,543.05",,,,12/09/2022,SCB,263.90,,,,09/09/2022,SOGEGH,"3,169.72",,,,14/07/2022,ACCESS,0.00,,,,18/07/2022,CAL,"1,504.80"
08/09/2022,GCB,"2,146.50",,,,09/09/2022,SCB,"33,474.70",,,,08/09/2022,SOGEGH,0.00,,,,13/07/2022,ACCESS,0.00,,,,14/07/2022,CAL,"2,245.60"
07/09/2022,GCB,"1,231.20",,,,08/09/2022,SCB,0.00,,,,07/09/2022,SOGEGH,0.00,,,,12/07/2022,ACCESS,0.00,,,,13/07/2022,CAL,"3,951.20"
06/09/2022,GCB,328.05,,,,07/09/2022,SCB,"474,654.60",,,,06/09/2022,SOGEGH,528.65,,,,08/07/2022,ACCESS,0.00,,,,12/07/2022,CAL,"1,794.40"
05/09/2022,GCB,"3,341,282.78",,,,06/09/2022,SCB,60.90,,,,05/09/2022,SOGEGH,0.00,,,,07/07/2022,ACCESS,0.00,,,,08/07/2022,CAL,"2,892.80"
02/09/2022,GCB,315.90,,,,05/09/2022,SCB,"1,319.50",,,,02/09/2022,SOGEGH,0.00,,,,06/07/2022,ACCESS,0.00,,,,07/07/2022,CAL,"2,189.60"
01/09/2022,GCB,"18,731.25",,,,02/09/2022,SCB,0.00,,,,01/09/2022,SOGEGH,0.00,,,,05/07/2022,ACCESS,0.00,,,,06/07/2022,CAL,"3,343.20"
31/08/2022,GCB,0.00,,,,01/09/2022,SCB,609.00,,,,31/08/2022,SOGEGH,179.85,,,,04/07/2022,ACCESS,0.00,,,,05/07/2022,CAL,"16,814.40"
30/08/2022,GCB,453.60,,,,31/08/2022,SCB,93.50,,,,30/08/2022,SOGEGH,"324,873.73",,,,01/07/2022,ACCESS,0.00,,,,04/07/2022,CAL,"1,684.00"
29/08/2022,GCB,"329,791.50",,,,30/08/2022,SCB,"69,273.90",,,,29/08/2022,SOGEGH,"6,114.00",,,,30/06/2022,ACCESS,"2,703.27",,,,01/07/2022,CAL,"3,940.80"
26/08/2022,GCB,182.25,,,,29/08/2022,SCB,"76,165.60",,,,26/08/2022,SOGEGH,"3,960.00",,,,29/06/2022,ACCESS,0.00,,,,30/06/2022,CAL,274.40
25/08/2022,GCB,4.05,,,,26/08/2022,SCB,101.50,,,,25/08/2022,SOGEGH,148.50,,,,28/06/2022,ACCESS,0.00,,,,29/06/2022,CAL,"1,319.20"
24/08/2022,GCB,"3,211.65",,,,25/08/2022,SCB,0.00,,,,24/08/2022,SOGEGH,"183,452.61",,,,27/06/2022,ACCESS,0.00,,,,28/06/2022,CAL,"1,314.40"
23/08/2022,GCB,"162,522.45",,,,24/08/2022,SCB,243.60,,,,23/08/2022,SOGEGH,"5,266.00",,,,24/06/2022,ACCESS,251.00,,,,27/06/2022,CAL,150.40
22/08/2022,GCB,680.40,,,,23/08/2022,SCB,0.00,,,,22/08/2022,SOGEGH,168.00,,,,23/06/2022,ACCESS,0.00,,,,24/06/2022,CAL,363.20
19/08/2022,GCB,"38,113.49",,,,22/08/2022,SCB,"4,384.80",,,,19/08/2022,SOGEGH,0.00,,,,22/06/2022,ACCESS,0.00,,,,23/06/2022,CAL,"1,587.20"
18/08/2022,GCB,93.85,,,,19/08/2022,SCB,0.00,,,,18/08/2022,SOGEGH,0.00,,,,20/06/2022,ACCESS,"1,656.60",,,,22/06/2022,CAL,960.00
17/08/2022,GCB,"2,840.44",,,,18/08/2022,SCB,0.00,,,,17/08/2022,SOGEGH,0.00,,,,17/06/2022,ACCESS,0.00,,,,20/06/2022,CAL,"12,144.80"
16/08/2022,GCB,"4,534.90",,,,17/08/2022,SCB,366.00,,,,16/08/2022,SOGEGH,0.00,,,,16/06/2022,ACCESS,0.00,,,,17/06/2022,CAL,"5,515.20"
15/08/2022,GCB,"90,000.00",,,,16/08/2022,SCB,20.30,,,,15/08/2022,SOGEGH,7.00,,,,15/06/2022,ACCESS,0.00,,,,16/06/2022,CAL,"1,668.80"
12/08/2022,GCB,"602,293.00",,,,15/08/2022,SCB,913.50,,,,12/08/2022,SOGEGH,"330,054.00",,,,14/06/2022,ACCESS,0.00,,,,15/06/2022,CAL,"1,668.80"
11/08/2022,GCB,"2,025.00",,,,12/08/2022,SCB,162.40,,,,11/08/2022,SOGEGH,"21,054.72",,,,13/06/2022,ACCESS,0.00,,,,14/06/2022,CAL,"1,176.80"
10/08/2022,GCB,"3,455.00",,,,11/08/2022,SCB,0.00,,,,10/08/2022,SOGEGH,"3,970.56",,,,10/06/2022,ACCESS,323.79,,,,13/06/2022,CAL,"217,558.40"
09/08/2022,GCB,150.00,,,,10/08/2022,SCB,121.80,,,,09/08/2022,SOGEGH,"114,647.04",,,,09/06/2022,ACCESS,0.00,,,,10/06/2022,CAL,847.20
08/08/2022,GCB,"119,745.00",,,,09/08/2022,SCB,"356,894.30",,,,08/08/2022,SOGEGH,24.96,,,,08/06/2022,ACCESS,0.00,,,,09/06/2022,CAL,0.00
05/08/2022,GCB,"1,015.00",,,,08/08/2022,SCB,"1,948.80",,,,05/08/2022,SOGEGH,"2,055.36",,,,07/06/2022,ACCESS,"2,000.00",,,,08/06/2022,CAL,"147,960.00"
03/08/2022,GCB,135.00,,,,05/08/2022,SCB,40.60,,,,03/08/2022,SOGEGH,0.00,,,,06/06/2022,ACCESS,0.00,,,,07/06/2022,CAL,"1,087.20"
02/08/2022,GCB,"351,460.00",,,,03/08/2022,SCB,568.40,,,,02/08/2022,SOGEGH,"16,402.56",,,,03/06/2022,ACCESS,0.00,,,,06/06/2022,CAL,477.60
01/08/2022,GCB,5.00,,,,02/08/2022,SCB,588.70,,,,01/08/2022,SOGEGH,"12,482.16",,,,02/06/2022,ACCESS,0.00,,,,03/06/2022,CAL,"2,997.60"
29/07/2022,GCB,"2,530.00",,,,01/08/2022,SCB,20.30,,,,29/07/2022,SOGEGH,"2,150.60",,,,01/06/2022,ACCESS,0.00,,,,02/06/2022,CAL,"62,595.20"
28/07/2022,GCB,500.00,,,,29/07/2022,SCB,"11,205.60",,,,28/07/2022,SOGEGH,"2,761.38",,,,31/05/2022,ACCESS,0.00,,,,01/06/2022,CAL,"1,201,956.63"
27/07/2022,GCB,290.00,,,,28/07/2022,SCB,"2,876.50",,,,27/07/2022,SOGEGH,142.74,,,,30/05/2022,ACCESS,720.00,,,,31/05/2022,CAL,91.35
26/07/2022,GCB,55.00,,,,27/07/2022,SCB,669.90,,,,26/07/2022,SOGEGH,"8,461.44",,,,27/05/2022,ACCESS,0.00,,,,30/05/2022,CAL,"53,259.66"
25/07/2022,GCB,0.00,,,,26/07/2022,SCB,304.50,,,,25/07/2022,SOGEGH,"1,130.34",,,,26/05/2022,ACCESS,0.00,,,,27/05/2022,CAL,"3,202.47"
22/07/2022,GCB,0.00,,,,25/07/2022,SCB,0.00,,,,22/07/2022,SOGEGH,0.00,,,,25/05/2022,ACCESS,0.00,,,,26/05/2022,CAL,"3,312.33"
21/07/2022,GCB,"100,560.00",,,,22/07/2022,SCB,"14,737.80",,,,21/07/2022,SOGEGH,0.00,,,,24/05/2022,ACCESS,0.00,,,,25/05/2022,CAL,400.50
20/07/2022,GCB,"9,205.00",,,,21/07/2022,SCB,"10,150.00",,,,20/07/2022,SOGEGH,15.21,,,,23/05/2022,ACCESS,0.00,,,,24/05/2022,CAL,394.20
19/07/2022,GCB,0.00,,,,20/07/2022,SCB,0.00,,,,19/07/2022,SOGEGH,0.00,,,,20/05/2022,ACCESS,0.00,,,,23/05/2022,CAL,"18,747.14"
18/07/2022,GCB,5.00,,,,19/07/2022,SCB,"1,806.70",,,,18/07/2022,SOGEGH,593.19,,,,19/05/2022,ACCESS,0.00,,,,20/05/2022,CAL,837.20
14/07/2022,GCB,380.00,,,,18/07/2022,SCB,"1,218.00",,,,14/07/2022,SOGEGH,234.00,,,,18/05/2022,ACCESS,0.00,,,,19/05/2022,CAL,"16,096.08"
13/07/2022,GCB,0.00,,,,14/07/2022,SCB,730.80,,,,13/07/2022,SOGEGH,0.00,,,,17/05/2022,ACCESS,4.60,,,,18/05/2022,CAL,"3,139.50"
12/07/2022,GCB,555.00,,,,13/07/2022,SCB,"7,003.50",,,,12/07/2022,SOGEGH,"2,320.11",,,,16/05/2022,ACCESS,0.00,,,,17/05/2022,CAL,"54,398.70"
08/07/2022,GCB,"1,750.00",,,,12/07/2022,SCB,"2,172.10",,,,08/07/2022,SOGEGH,0.00,,,,13/05/2022,ACCESS,0.00,,,,16/05/2022,CAL,"180,481.50"
07/07/2022,GCB,"61,995.00",,,,08/07/2022,SCB,"24,075.80",,,,07/07/2022,SOGEGH,"14,983.02",,,,12/05/2022,ACCESS,0.00,,,,13/05/2022,CAL,"70,135.05"
06/07/2022,GCB,"441,330.00",,,,07/07/2022,SCB,"8,627.50",,,,06/07/2022,SOGEGH,473.85,,,,11/05/2022,ACCESS,0.00,,,,12/05/2022,CAL,"4,846.32"
05/07/2022,GCB,"1,775.00",,,,06/07/2022,SCB,162.40,,,,05/07/2022,SOGEGH,200.60,,,,10/05/2022,ACCESS,0.00,,,,11/05/2022,CAL,"5,250.00"
04/07/2022,GCB,0.00,,,,05/07/2022,SCB,"3,816.40",,,,04/07/2022,SOGEGH,"1,203.60",,,,09/05/2022,ACCESS,0.00,,,,10/05/2022,CAL,"2,619.00"
01/07/2022,GCB,240.00,,,,04/07/2022,SCB,954.10,,,,01/07/2022,SOGEGH,0.00,,,,06/05/2022,ACCESS,0.00,,,,09/05/2022,CAL,"18,968.40"
30/06/2022,GCB,60.00,,,,01/07/2022,SCB,"4,060.00",,,,30/06/2022,SOGEGH,5.90,,,,05/05/2022,ACCESS,0.00,,,,06/05/2022,CAL,"12,913.20"
29/06/2022,GCB,245.00,,,,30/06/2022,SCB,"49,268.10",,,,29/06/2022,SOGEGH,0.00,,,,04/05/2022,ACCESS,0.00,,,,05/05/2022,CAL,"90,081.00"
28/06/2022,GCB,630.00,,,,29/06/2022,SCB,142.10,,,,28/06/2022,SOGEGH,"2,219.58",,,,29/04/2022,ACCESS,0.00,,,,04/05/2022,CAL,"234,122.40"
27/06/2022,GCB,120.00,,,,28/06/2022,SCB,20.30,,,,27/06/2022,SOGEGH,472.00,,,,28/04/2022,ACCESS,0.00,,,,29/04/2022,CAL,"1,028.70"
24/06/2022,GCB,0.00,,,,27/06/2022,SCB,"1,644.30",,,,24/06/2022,SOGEGH,23.60,,,,27/04/2022,ACCESS,"1,725.00",,,,28/04/2022,CAL,617.40
23/06/2022,GCB,975.00,,,,24/06/2022,SCB,0.00,,,,23/06/2022,SOGEGH,974.68,,,,26/04/2022,ACCESS,0.00,,,,27/04/2022,CAL,"17,957.70"
22/06/2022,GCB,115.00,,,,23/06/2022,SCB,0.00,,,,22/06/2022,SOGEGH,4.72,,,,25/04/2022,ACCESS,0.00,,,,26/04/2022,CAL,"5,563.80"
20/06/2022,GCB,50.00,,,,22/06/2022,SCB,223.30,,,,20/06/2022,SOGEGH,0.00,,,,22/04/2022,ACCESS,0.00,,,,25/04/2022,CAL,"18,057.60"
17/06/2022,GCB,755.00,,,,20/06/2022,SCB,"4,038.50",,,,17/06/2022,SOGEGH,428.40,,,,21/04/2022,ACCESS,0.00,,,,22/04/2022,CAL,0.00
16/06/2022,GCB,250.00,,,,17/06/2022,SCB,"27,932.80",,,,16/06/2022,SOGEGH,714.00,,,,20/04/2022,ACCESS,0.00,,,,21/04/2022,CAL,423.12
15/06/2022,GCB,250.00,,,,16/06/2022,SCB,365.40,,,,15/06/2022,SOGEGH,714.00,,,,19/04/2022,ACCESS,297.70,,,,20/04/2022,CAL,"2,074.32"
14/06/2022,GCB,"82,185.00",,,,15/06/2022,SCB,365.40,,,,14/06/2022,SOGEGH,58.31,,,,14/04/2022,ACCESS,"4,394.51",,,,19/04/2022,CAL,103.20
13/06/2022,GCB,"14,990.00",,,,14/06/2022,SCB,0.00,,,,13/06/2022,SOGEGH,0.00,,,,13/04/2022,ACCESS,0.00,,,,14/04/2022,CAL,"90,432.44"
10/06/2022,GCB,0.00,,,,13/06/2022,SCB,0.00,,,,10/06/2022,SOGEGH,"15,942.43",,,,12/04/2022,ACCESS,0.00,,,,13/04/2022,CAL,589.96
09/06/2022,GCB,0.00,,,,10/06/2022,SCB,0.00,,,,09/06/2022,SOGEGH,119.00,,,,11/04/2022,ACCESS,"2,862.50",,,,12/04/2022,CAL,"430,020.64"
